time_id,obs_id,label,x1,x2,x3,z1,z2,z3,y1,y2,y3
1,1,2,0.4967141530112327,-0.13826430117118466,0.6476885381006925,0.661446057209917,0.817549414662079,-1.1076957149100484,0.04315673842737443,0.15117260409708316,0.8285964162113936
1,2,2,1.5230298564080254,-0.23415337472333597,-0.23413695694918055,-0.49512199495443315,0.47968219261855843,0.6237791426238142,0.5446467514331415,-1.0548717027377432,-0.5611759397888175
1,3,2,1.5792128155073915,0.7674347291529088,-0.4694743859349521,-0.0974940481801624,-0.5089366282596629,-0.5604361340413355,0.8169203196778566,1.6332569176840037,-0.5279166847281243
1,4,2,0.5425600435859647,-0.46341769281246226,-0.46572975357025687,-0.34609257935980364,-0.37736866333687025,-0.34920171353043045,0.11318108967336796,-0.6124363478610327,-0.8063215481783821
1,5,1,0.24196227156603412,-1.913280244657798,-1.7249178325130328,0.2116543053228009,0.34273648074202084,-0.061493287206537385,0.30481536690838595,1.342548621400879,-0.6291226707372429
1,6,0,-0.5622875292409727,-1.0128311203344238,0.3142473325952739,-0.0072391031536471855,0.014715016009993047,0.1829567889112451,-0.3495171896643815,0.9420139757008341,0.31377914393263295
1,7,0,-0.9080240755212109,-1.4123037013352915,1.465648768921554,0.39157777020408796,0.6126748960466916,-0.24399887789232422,-0.4455040555757234,-0.3414346698636101,1.5032958092072695
1,8,1,-0.22577630048653566,0.06752820468792384,-1.4247481862134568,-0.4866054978893715,0.5489903253583032,0.16604776691829104,-0.37346718023401687,0.4030939857398248,0.21735283536110245
1,9,1,-0.5443827245251827,0.11092258970986608,-1.1509935774223028,-0.04639106855149888,-0.3578564734981481,0.20375387707351095,-0.5311502963556027,0.024206142054768842,-0.563834109818018
1,10,0,0.37569801834567196,-0.600638689918805,-0.2916937497932768,-0.2792836497000749,0.18339959502702957,0.6781435755324379,0.07780551023262325,-0.3517463820635568,-0.30401286258735916
1,11,0,-0.6017066122293969,1.8522781845089378,-0.013497224737933921,-0.8849989714802401,0.3713462222332663,0.004793442388282876,0.015464631928545303,0.017978181245891185,1.0415649021179183
1,12,1,-1.0577109289559004,0.822544912103189,-1.2208436499710222,0.14415998851517509,0.18591428238967897,-0.2537590572787832,-0.9427434227516354,0.0316236548197463,0.4071487225135769
1,13,1,0.2088635950047554,-1.9596701238797756,-1.3281860488984305,-0.21601427962131914,1.1832449514202932,-0.7075581343182901,1.0013266963800036,1.681012671235302,-0.3931657146776658
1,14,1,0.19686123586912352,0.7384665799954104,0.1713682811899705,-0.06813359427683593,0.042122214561017494,-0.3666946104117134,0.3567902897249806,-0.43769908200080276,0.1694475790670799
1,15,1,-0.11564828238824053,-0.3011036955892888,-1.4785219903674274,0.33278300086829543,-0.05047524757210489,0.5322978067593868,-1.1892340607869019,0.8321373937049623,-0.009560030614037714
1,16,0,-0.7198442083947086,-0.4606387709597875,1.0571222262189157,-0.1575038480840737,0.0946458988267364,-0.1726652629066861,0.16368075978282134,0.46921590833723287,1.1210655656600064
1,17,0,0.3436182895684614,-1.763040155362734,0.324083969394795,-0.14707239856821683,-0.15370865358305258,1.1207914739419331,0.009155141563043215,0.6340345494700725,-0.3763704880104782
1,18,1,-0.38508228041631654,-0.6769220003059587,0.6116762888408679,1.0444545054158918,0.4010718327801461,-0.0170657709333211,-0.17945898921490952,0.9932107050225321,0.3991034303290862
1,19,2,1.030999522495951,0.9312801191161986,-0.8392175232226385,0.18444614413072125,0.15233417732537513,-0.0946262840279983,1.4929810204445504,0.38285675570373623,-0.5757193690293492
1,20,0,-0.3092123758512146,0.33126343140356396,0.9755451271223592,1.5915529581189336,0.29722497661065095,0.24195828081999224,0.9541833163823492,-0.17563582659294905,-0.2504683924324215
1,21,0,-0.47917423784528995,-0.18565897666381712,-1.1063349740060282,0.3368974072813013,-0.6120945054627711,1.3072331580824836,0.27188804641863734,-1.2919893522840662,-1.361545965588742
1,22,0,-1.1962066240806708,0.812525822394198,1.356240028570823,-0.8411235165571702,0.2949365718124228,0.32388583322792247,0.16816961577548406,-0.01625127445475716,1.6497129979917058
1,23,2,-0.07201012158033385,1.0035328978920242,0.36163602504763415,0.3096968046460304,-0.28262666020771143,-0.31590622639280624,-0.1391747911221599,1.1076617892213771,0.5852981668391302
1,24,1,-0.6451197546051243,0.36139560550841393,1.5380365664659692,1.3422129659788138,0.026342473763439858,-1.129386096972759,-0.49067013339682364,-0.5318349256403438,0.3993745201677267
1,25,1,-0.03582603910995154,1.5646436558140062,-2.6197451040897444,0.009387062634323753,0.0831835473795849,0.1306650424952818,-0.850928966266345,0.4657225766277105,0.7957309439757964
1,26,2,0.8219025043752238,0.08704706823817122,-0.29900735046586746,-0.02796390408861556,-0.002477705236702331,0.23878056336927866,0.9127019860473528,0.24353001453086565,-0.5262005975302197
1,27,0,0.0917607765355023,-1.9875689146008928,-0.21967188783751193,0.5376645556125421,0.33517328865324547,-0.1649822211027832,-0.4077442900957054,1.2627256410080974,-0.15844100384064988
1,28,2,0.3571125715117464,1.477894044741516,-0.5182702182736474,-0.3243840103207663,-0.7811785915019195,0.9069456397852306,0.7464133015345398,1.3818697551689159,-0.13907783370794435
1,29,0,-0.8084936028931876,-0.5017570435845365,0.9154021177020741,-0.17665946323279832,0.8893527419970163,0.06416314364403759,0.00905744556169337,0.621176761493552,1.4537507891047212
1,30,2,0.32875110965968446,-0.5297602037670388,0.5132674331133561,0.026751801736556575,-1.0112929347163049,0.7352684205745148,0.753847795573298,-0.21195851119786763,-1.0514975781559406
1,31,2,0.09707754934804039,0.9686449905328892,-0.7020530938773524,0.22076103768747776,-0.6242930134888179,-0.8942546291007626,-0.05158729255428164,1.5319584301908002,-0.1661587891594674
1,32,0,-0.3276621465977682,-0.39210815313215763,-1.4635149481321186,-0.8822922151620418,-0.07075611523253184,0.5619532749688992,-0.07026372850425003,-0.8795321656951123,-0.1789704949366459
1,33,2,0.29612027706457605,0.26105527217988933,0.00511345664246089,0.3353183427007147,-0.13176006059505704,0.22171282745904342,0.9381065777673074,1.0941810150537494,-0.6000329751546083
1,34,0,-0.23458713337514692,-1.4153707420504142,-0.42064532276535904,0.26627130548443984,-0.39832884259302714,-0.5875430791451688,-0.6844984695569689,-0.5046887592200514,0.05560841925309443
1,35,0,-0.3427145165267695,-0.8022772692216189,-0.16128571166600914,-0.21087531534191767,0.054571808565402814,0.5440524014001643,-0.22910394677156184,0.6718708080842057,0.31422497584775055
1,36,2,0.4040508568145384,1.8861859012105302,0.17457781283183896,0.24276871595202376,0.19330458427313602,-0.020150939356122995,1.0530177917325367,-1.1757667757022447,0.9204293348593797
1,37,0,0.25755039072276437,-0.07444591576616721,-1.9187712152990415,-0.6553400721028647,-0.07005135428025458,0.7736760523522195,0.1109334832799673,0.4453620899206358,-0.8714410074463872
1,38,2,-0.026513875449216878,0.06023020994102644,2.463242112485286,0.3989789066821329,0.13477064660425686,0.7899544445525841,-0.08861607250522816,-0.09374046966795627,1.298111366578866
1,39,1,-0.19236096478112252,0.30154734233361247,-0.03471176970524331,0.7532173770039274,0.7608926482826665,-0.00809159559194987,-1.1084451716982222,0.71348918376019,0.9664818698387796
1,40,2,-1.168678037619532,1.1428228145150205,0.7519330326867741,0.3617680557059744,0.19718624643891808,-0.07963517623585611,-0.7205799562356588,0.014916650964619221,1.543218899732508
1,41,2,0.7910319470430469,-0.9093874547947389,1.4027943109360992,-0.29854016916540793,0.7390075707243542,-0.34831597159372774,0.09406565920980212,-1.5117052465860141,1.1120318951832668
1,42,0,-1.4018510627922809,0.5868570938002703,2.1904556258099785,0.09358962913977087,-0.21163595396583354,1.0879695966450185,1.0736751918372442,-0.5424581075045746,1.3691449320613893
1,43,1,-0.9905363251306883,-0.5662977296027719,0.09965136508764122,0.4457551430481953,0.09836117192298505,0.22457934917622943,-0.46445140077815333,0.27919769977049846,-0.04459158004851775
1,44,1,-0.5034756541161992,-1.5506634310661327,0.06856297480602733,-0.250003668506208,0.3245361628258077,0.011285389085971015,0.6203183054928831,0.6242670495481695,-0.41849043902864685
1,45,1,-1.0623037137261049,0.4735924306351816,-0.9194242342338032,0.5463764681744335,0.2725257623100335,0.331699553454804,-1.4019023916886304,0.6359338161443311,0.46796848271272085
1,46,2,1.5499344050175394,-0.7832532923362371,-0.3220615162056756,0.21958231375470927,-0.1769899885524275,0.4657591846536855,1.2959991842046796,-0.750054051034472,-1.5060899479771201
1,47,2,0.8135172173696698,-1.2308643164339552,0.22745993460412942,0.4030249426784776,-0.29888537619509653,-0.6751289976903279,0.4328612203058801,-0.543529603072457,-1.356055831926346
1,48,2,1.307142754282428,-1.6074832345612275,0.1846338585323042,-0.23951852333455656,-0.5796105488345575,0.04906820289899255,0.7128818831063646,1.3229172853325435,-1.823961618487752
1,49,1,0.25988279424842353,0.7818228717773104,-1.236950710878082,-0.8532032543890585,-0.1397097567418933,0.10374219546124051,-0.21931580904836717,-0.22116097435110588,-0.05985902842324225
1,50,1,-1.3204566130842763,0.5219415656168976,0.29698467323318606,-1.0243049482572364,0.5636389775085665,-0.22765332704818333,-0.10390969024720015,-0.35060535717268093,0.31553493624677664
1,51,1,0.25049285034587654,0.3464482094969757,-0.6800247215784908,-0.22158404082982444,-0.3888516916825796,0.1536693880327657,-0.44225263839877715,0.07474075189278358,-0.2778265122795135
1,52,2,0.23225369716100355,0.29307247329868125,-0.7143514180263678,0.4306204842992571,-0.23448064932131682,0.014532679608297783,0.8437600905625371,1.2038545156401976,-0.715401179734245
1,53,2,1.8657745111447566,0.4738329209117875,-1.1913034972026486,-0.35239455319677265,-0.1208136183788683,0.8002551700995751,0.5428799842367065,0.7815645239332605,-1.3003100020580654
1,54,2,0.6565536086338297,-0.9746816702273214,0.787084603742452,-0.12658475048964513,-0.3564278964058256,-0.39736504797698996,0.0049363129116906795,-0.38824379644984164,-0.5779622526261837
1,55,2,1.158595579007404,-0.8206823183517105,0.9633761292443218,-0.08233432982344213,0.24182550936443784,0.009160249475477143,0.8357064527147782,-1.3006394568360193,-0.045596150443345605
