time,sample,dim1,dim2,dim3
0,0,0.4967141530112327,-0.13826430117118466,0.6476885381006925
0,1,1.5230298564080254,-0.23415337472333597,-0.23413695694918055
0,2,1.5792128155073915,0.7674347291529088,-0.4694743859349521
0,3,0.5425600435859647,-0.46341769281246226,-0.46572975357025687
0,4,0.24196227156603412,-1.913280244657798,-1.7249178325130328
0,5,-0.5622875292409727,-1.0128311203344238,0.3142473325952739
0,6,-0.9080240755212109,-1.4123037013352915,1.465648768921554
0,7,-0.22577630048653566,0.06752820468792384,-1.4247481862134568
0,8,-0.5443827245251827,0.11092258970986608,-1.1509935774223028
0,9,0.37569801834567196,-0.600638689918805,-0.2916937497932768
0,10,-0.6017066122293969,1.8522781845089378,-0.013497224737933921
0,11,-1.0577109289559004,0.822544912103189,-1.2208436499710222
0,12,0.2088635950047554,-1.9596701238797756,-1.3281860488984305
0,13,0.19686123586912352,0.7384665799954104,0.1713682811899705
0,14,-0.11564828238824053,-0.3011036955892888,-1.4785219903674274
0,15,-0.7198442083947086,-0.4606387709597875,1.0571222262189157
0,16,0.3436182895684614,-1.763040155362734,0.324083969394795
0,17,-0.38508228041631654,-0.6769220003059587,0.6116762888408679
0,18,1.030999522495951,0.9312801191161986,-0.8392175232226385
0,19,-0.3092123758512146,0.33126343140356396,0.9755451271223592
0,20,-0.47917423784528995,-0.18565897666381712,-1.1063349740060282
0,21,-1.1962066240806708,0.812525822394198,1.356240028570823
0,22,-0.07201012158033385,1.0035328978920242,0.36163602504763415
0,23,-0.6451197546051243,0.36139560550841393,1.5380365664659692
0,24,-0.03582603910995154,1.5646436558140062,-2.6197451040897444
0,25,0.8219025043752238,0.08704706823817122,-0.29900735046586746
0,26,0.0917607765355023,-1.9875689146008928,-0.21967188783751193
0,27,0.3571125715117464,1.477894044741516,-0.5182702182736474
0,28,-0.8084936028931876,-0.5017570435845365,0.9154021177020741
0,29,0.32875110965968446,-0.5297602037670388,0.5132674331133561
0,30,0.09707754934804039,0.9686449905328892,-0.7020530938773524
0,31,-0.3276621465977682,-0.39210815313215763,-1.4635149481321186
0,32,0.29612027706457605,0.26105527217988933,0.00511345664246089
0,33,-0.23458713337514692,-1.4153707420504142,-0.42064532276535904
0,34,-0.3427145165267695,-0.8022772692216189,-0.16128571166600914
0,35,0.4040508568145384,1.8861859012105302,0.17457781283183896
0,36,0.25755039072276437,-0.07444591576616721,-1.9187712152990415
0,37,-0.026513875449216878,0.06023020994102644,2.463242112485286
0,38,-0.19236096478112252,0.30154734233361247,-0.03471176970524331
0,39,-1.168678037619532,1.1428228145150205,0.7519330326867741
0,40,0.7910319470430469,-0.9093874547947389,1.4027943109360992
0,41,-1.4018510627922809,0.5868570938002703,2.1904556258099785
0,42,-0.9905363251306883,-0.5662977296027719,0.09965136508764122
0,43,-0.5034756541161992,-1.5506634310661327,0.06856297480602733
0,44,-1.0623037137261049,0.4735924306351816,-0.9194242342338032
0,45,1.5499344050175394,-0.7832532923362371,-0.3220615162056756
0,46,0.8135172173696698,-1.2308643164339552,0.22745993460412942
0,47,1.307142754282428,-1.6074832345612275,0.1846338585323042
0,48,0.25988279424842353,0.7818228717773104,-1.236950710878082
0,49,-1.3204566130842763,0.5219415656168976,0.29698467323318606
0,50,0.960894565497612,-0.3699647367504613,-0.5795808914530569
0,51,0.9333121581149499,-2.731539731767083,-1.275412324602453
0,52,0.2426529052654695,0.8380319680355273,0.8467759860298382
0,53,-2.7230645697754357,-0.4841043150192567,0.8603990803007032
0,54,-1.0269806717383123,-0.23335258602783526,0.4510036159309114
0,55,0.0652862332873779,0.4890894963666189,-0.17284265796805465
0,56,0.5695853848614246,0.5931576793982762,0.8540165088634405
0,57,0.7970944920531385,0.9851496132260452,-0.483060174096486
0,58,-0.42722391359771833,0.20202151865728568,1.9589878934718372
0,59,0.22815940754136807,1.6777455077718728,1.480298443905716
0,60,1.4872016540686457,1.4123917934968555,-0.9486102215354668
0,61,-1.078770002671082,-0.860723720574021,1.118637443816636
0,62,-0.2764014313241459,-0.6012700247400716,-0.4172235019331831
0,63,0.47834375946041613,-0.6965338872807625,-0.5007385663094972
0,64,-0.3043125574279548,0.9175907630042492,-1.6588398123078198
0,65,0.008874728806261662,-0.35712898317558134,0.6078672357869883
0,66,-0.1141807657841412,-0.9178814935556517,2.1492965169777483
0,67,1.544696090097216,0.24581126201227904,0.5921086331898631
0,68,-0.7449794404439246,0.20882410755051775,2.6553616353563507
0,69,1.2399558584055428,-1.0560231794031094,0.40444482776938956
0,70,0.08174222331263124,0.5206255998231191,1.7819691377152063
0,71,-0.9096421569375921,-0.2018932347069393,-1.1236720934723614
0,72,0.21482780104351568,0.10775943140524902,2.083122675570893
0,73,-0.8512485944316915,0.906033244091785,-2.6210293691753614
0,74,1.9329395360978643,0.028910244981008682,0.13929039941625365
0,75,-0.22275587867770094,0.47354024603548395,-0.5946580169672909
0,76,0.14388444024780686,1.3485646331811858,-0.39004510125478836
0,77,-0.30329977554759446,-0.2809063237745579,0.9579670233830364
0,78,-0.15179365856783905,-0.445367927868441,0.1793978811131271
0,79,1.0631120145781041,-1.3037082873788752,0.7478559700114826
0,80,-1.9038454921468047,1.0715729040814228,1.360333222413813
0,81,0.35227888421893216,0.19152665053636592,0.2845309728130205
0,82,0.4978693155058482,-0.3900582409310289,-0.582804450632549
0,83,0.8100143260083448,-0.19046628906247645,-1.014346045106505
0,84,-0.7391607056861839,2.002618326206442,1.723881325811885
0,85,1.8288527088303073,2.4958121515285563,-0.46664680572329864
0,86,1.367585840345194,-0.3217724837305819,-0.557201613369086
0,87,1.2504268699515861,-0.0006088249069287918,-1.4665108189061138
0,88,-0.5183695048933802,-2.2656596143314114,0.15073068658131003
0,89,0.7023515193077108,1.5654618782810057,1.221391809689445
0,90,2.011146131383509,-0.1723152452241617,-1.8321868065049398
0,91,1.7431263779430122,-1.1778308781033164,1.4580971921772656
0,92,-1.6492381827686107,0.296572080065844,-1.001025017731739
0,93,0.5168042060132717,-0.46207297510954093,0.35270846491658836
0,94,-1.1320736365420108,-0.9060835942934669,-1.7840868818527609
0,95,1.5374000875408358,-1.3509838509625547,0.4069170978190696
0,96,-0.4053005435204004,-1.76212742903852,-1.2799419423405545
0,97,-0.4881976622920954,0.011497193241727805,-0.2725266398311735
0,98,1.0740720422709356,-0.06148492302763982,0.2873463219753291
0,99,-0.5172690451819882,-0.4676309863767878,-0.34198945591095514
1,0,0.25049285034587654,0.3464482094969757,-0.6800247215784908
1,1,0.23225369716100355,0.29307247329868125,-0.7143514180263678
1,2,1.8657745111447566,0.4738329209117875,-1.1913034972026486
1,3,0.6565536086338297,-0.9746816702273214,0.787084603742452
1,4,1.158595579007404,-0.8206823183517105,0.9633761292443218
1,5,0.4127809269364983,0.82206015999449,1.8967929826539474
1,6,-0.2453881160028705,-0.7537361643574896,-0.8895144296255233
1,7,-0.8158102849654383,-0.0771017094141042,0.3411519748166439
1,8,0.27669079933001905,0.8271832490360238,0.01300189187790702
1,9,1.4535340771573169,-0.2646568332379561,2.720169166589619
1,10,0.6256673477650062,-0.8571575564162826,-1.0708924980611123
1,11,0.4824724152431853,-0.2234627853258509,0.714000494092092
1,12,0.47323762457354485,-0.07282891265687277,-0.846793718068405
1,13,-1.5148472246858646,-0.4465149520670211,0.8563987943234723
1,14,0.21409374413020396,-1.245738778711988,0.173180925851182
1,15,0.3853173797288368,-0.883857436201133,0.1537251059455279
1,16,0.058208718445999896,-1.142970297830623,0.3577873603482833
