time,sample,dim1,dim2,dim3
0,0,-1.1347601184089284,-0.06414413621908717,0.39662507930247
0,1,-0.8040513789530963,-1.1033601110020572,-0.41385273705555503
0,2,-0.15374780206442573,0.7018757789267926,0.7495268833539331
0,3,0.9394782414888863,0.8767432948843936,-0.3583774714809541
0,4,1.0373572378486684,0.03456761482765792,0.5640943506063535
0,5,0.6753537295541128,-0.9284450396290144,1.358406746769927
0,6,0.886604365747741,0.7907750988741473,0.7055440727668116
0,7,1.352342879904321,0.7299485894216151,-1.6924238051598461
0,8,-0.5881398414250893,0.9324892340082053,0.7172676035868323
0,9,0.21033142806345922,-0.11437047035190032,0.19602476235463967
0,10,0.024858097532304984,0.22888745719348308,-1.7078716333464359
0,11,-0.24051948337467616,-1.659942384558593,-1.364374655280069
0,12,1.155421532581799,0.32310450217293896,-1.6213893495417784
0,13,0.6119613711377042,0.5010599663843013,0.051513849718359844
0,14,-0.7409256575847704,-0.14306101752826797,-0.41550418077914747
0,15,0.22289434848958045,1.1201003067256465,-0.9888838126807796
0,16,0.610212367021031,0.8219369087234925,-0.5111219798834484
0,17,0.7848641085874599,0.31253606425203256,0.19427388337782434
0,18,0.2450402368083382,0.206520519159365,2.1343242084598733
0,19,-1.049913586249687,1.439846343841574,-0.3799022716705153
0,20,-0.06176682601161139,-0.6312472336825732,-0.7305400108177529
0,21,-0.7596711873137885,0.7418039105173805,1.035959413985781
0,22,0.403482371205748,-2.134384313931683,1.1853555572727896
0,23,0.13649688478951533,2.122617376181095,-1.809250137482951
0,24,0.36728659803221925,-0.6773551458737697,-0.8462046943933126
0,25,0.231461047316101,-0.7008542126757771,1.8698456572033908
0,26,-0.7079124155406951,0.33261104940108654,0.9460630158998997
0,27,0.47744663191798214,-2.407087357566957,0.7722672219767913
0,28,1.895384509199375,-2.560639024396594,0.5907817127802063
0,29,0.3845296542838496,-1.607209303573176,0.8077606150310553
0,30,0.6960792870234049,-0.28603956201700814,-1.4616565145517058
0,31,-0.7501955277214905,-0.3899789134701974,-0.24519836104539533
0,32,1.2312707655003492,-2.279188819163339,-0.8188386821003177
0,33,-0.2096739194786799,0.4217422056934576,-1.4957077990746843
0,34,-0.8146449242715281,-0.39136220294466617,-0.3958254511891699
0,35,-2.3158999510236637,0.6291822754946959,-0.28156912774591064
0,36,0.9231600047406399,1.015967104146959,0.6739267250594043
0,37,1.4546742771396877,1.0373174695326723,-0.24514645813791391
0,38,-1.8746519244930775,-0.8649554979256003,2.1159330832220986
0,39,0.18157765695978514,1.1596998404451246,1.2607578513507234
0,40,-0.7905841495805098,0.54244169048848,0.13089799387603865
0,41,-1.0514785069470476,-0.8250574572039135,2.0253770398076307
0,42,-1.1561698211557514,-1.333373458039102,-0.47984157340018174
0,43,0.9239603922003876,0.3090201211178893,-0.4116667799423234
0,44,-0.6360312610360654,-0.8220259058567408,0.8020515206007901
0,45,-0.9758314525896922,0.4088412407877672,0.17899540784845358
0,46,0.5860887089461126,0.0436904029834978,0.1358632178756331
0,47,1.6763934659436737,0.11901553448841712,-0.028569085986390224
0,48,-0.8723766967774441,0.40589435383988215,-0.6918705130693079
0,49,1.5648731056761136,0.8703293324678071,0.5932543148885504
0,50,0.5912756126223901,-0.8845280755125683,-0.6487930181753979
0,51,0.835546725579247,0.12644147173617695,0.5979552791703647
0,52,0.08523966226069667,-0.26270814229195194,-0.6393519124481338
0,53,0.4880647933093835,0.720045940010339,1.0584099602699235
0,54,2.6620868708438015,1.9909070549757961,0.7088098045422322
0,55,0.9348631003516369,-0.4221835254311096,-1.436492537211384
0,56,-0.4400377141432927,0.6652250083800363,-0.6760782343202832
0,57,0.2825340217871665,-0.15727948501020503,-0.09216996013016412
0,58,-0.4097010312868805,0.35985269644610796,1.507991669170572
0,59,2.2249851661430826,0.6570086619668645,-0.22687158429233528
0,60,-2.4546903273265412,-0.09868839803361204,1.4841749213883457
0,61,-0.4623537339119278,-0.6812461735506709,0.4083242207830764
0,62,-1.6275456663209427,-1.4562321343760518,-0.7393895849411958
0,63,-0.844599051741316,-0.7355885882996311,0.6312970397158546
0,64,0.5377759163992912,-1.4264256428404922,-0.7876313764382363
0,65,0.8459659552143468,-0.9179724859491618,-1.7203805462278488
0,66,2.4688003690228855,-1.6863642763594873,-1.197426833211169
0,67,0.4699381253842998,-1.0090287461166434,2.1251111635426185
0,68,0.0319334983594494,0.7139058173919612,0.7367629506152348
0,69,0.1957881165111505,0.9101414628266095,-0.005368711948424335
0,70,0.20386812642769794,0.7655460326396164,0.7312325855182549
0,71,-1.7235995351225037,1.3275958520065085,1.5779670955748948
0,72,1.434859895325224,-0.734770635486652,-0.7789501677138844
0,73,0.5025982245976403,-0.5315425588803525,-1.864598768199804
0,74,-0.1405762250689751,0.6494488425946151,0.7598732435763454
0,75,0.6662336792564817,-0.3730213879522493,-0.9834340389022745
0,76,0.9789446522508232,-0.23893019554278905,-1.945785282219392
0,77,-0.2448080601162667,0.6383093990315694,-0.4203265849272758
0,78,-1.671575137337802,-2.3808941340814687,0.1427784092008999
0,79,-1.3621965036669863,-0.10914608140110263,-2.704961009272432
0,80,0.41551761713494123,-0.6331877361448409,2.2552451257515846
0,81,-1.1679194181475165,1.0967640565705976,-0.45824408003796346
0,82,0.11578080321664502,-0.7001242548617392,0.0007234478092466086
0,83,-0.6539600791456793,-0.675284518199875,2.4168838462947098
0,84,-0.8109605278791104,0.815285289325058,-1.3539125280810724
0,85,1.0336575134212822,0.906713776656228,-0.46928370407098585
0,86,1.9276598134268814,0.009672558095693402,-1.0105935430473907
0,87,0.7469620418128362,0.6551942090802428,-0.6596113204719495
0,88,-0.6516252802540201,-1.1372782293382793,-0.4985294668602599
0,89,0.20131663297007624,-0.1467815464914585,0.4023501846749551
0,90,0.5268919529741628,-3.103715087668622,-0.8650779916104996
