0,1,2
-1.8835689561194962,-1.0737764507406797,-1.324171822455324
0.15384821142232233,1.5216222436658353,-0.40929353669393254
-0.4164098233478932,0.5892455569460477,0.49612554389008967
0.6621875664929887,0.8607594901572293,-1.044965792095462
-0.8067068098721589,0.14300776331011378,-0.32966145738114416
-0.6374786863018702,1.3680448026903245,-0.9415149237181741
1.8482167807501355,-2.2852510689285834,-1.0881965540533596
0.05909049428319221,-1.2212305021141279,0.29438424995181617
-1.3203398403350408,-0.8739769780557503,0.3199654399998379
-0.052328276316834524,0.26111101684896376,-0.5740825642683354
1.456070661517273,0.26000519686724566,-1.6862640212232807
1.1429852207452706,1.3781994007759293,0.9901358256952653
-0.24980094175091155,1.064320924217677,0.5101401424114881
1.9080613825695207,-0.04009674348392306,3.0704399411894725
1.61983819324177,-0.28258905975147697,-0.6217713715583018
-0.620490291594685,2.188680324359633,-0.5825362333132922
0.138645460229642,2.128090534448808,-0.6099483128833294
1.25696674127535,-3.724426450037104,0.7476293815303794
-0.4898724894398018,-0.2108069519921416,-1.2569651666599533
1.740734644231395,-1.358594950723238,1.0684678816367277
-1.2244822754951454,0.9288907073980815,-1.4346448370414115
0.8080397472378994,0.039802422003206384,-0.2960678062068851
0.10024509559401627,-0.4173694572415967,-1.0244167579264438
0.7371961072301606,0.5549120390033007,-1.0220152422830469
-0.10423851343915623,-0.16742524162067618,0.6849774167975475
0.23578059569657955,0.4606113987360303,1.0542471382901075
1.1904734202298026,-0.1491591101984041,-1.2207293512675301
-1.378174862403766,-1.7043294124310169,-0.41875517609492596
0.1092418451985599,0.44599215680926996,-0.7737076277508583
1.016598056221888,1.5241964419712781,0.9249869760942842
0.6912561806329839,-1.836641111662007,1.9255038052356106
-0.486300134732968,-0.7411511667585629,1.6180386117655776
0.04460462601156881,1.1076607896814137,-0.41911761980395457
1.673083454802841,-2.5859630494742074,2.4079222713436295
-2.3551801131011185,0.18000082523948102,-0.49034830686954234
-2.4164772006637825,0.9219765604167809,0.6255882491542666
2.5566812577918268,1.4470260594822482,-0.6938074305381303
-1.0855585592859,1.9884960135237653,0.32245680913041097
0.5231420367347034,0.4409482343882285,0.7140909209603434
-0.04991026594913481,1.4509241034249571,-0.31835373932760214
0.5201876870935704,-0.09620459065611009,0.271930131408756
-0.31358354374336067,0.021980948608667283,0.6127391642027377
0.2662965783893735,2.7100228922083707,-0.5554983208411954
-0.5323265565539341,0.2609716612151025,-0.45396296176303164
-0.9486248582088171,0.6472959512070697,-1.683568177657486
1.5163828225327074,0.1505592488893115,0.10152073210174593
0.6456880323050015,0.4599810068367217,0.34420264895243097
-0.0753801935784553,0.5773628096187307,-0.8881230633796597
-0.9709707531940206,0.8727708986448581,-0.8409682784473088
-1.1191684658314773,-1.2200507921043207,-0.23920846789521677
-0.15270434863151544,-0.045285615905050425,-1.7001375375890877
1.559908814102781,1.1131603514864636,2.2213740731503013
0.5448893760888037,-0.31158998316193415,0.46757016236947496
0.5422540957139332,0.6737390915511222,0.023996644667970586
1.4552610676102733,0.3750770308196876,1.4923682459507908
-0.5432940135519029,-0.32170214050306445,-0.5725497307278518
1.4103511067434358,-0.45341099058179246,-1.644848645327895
0.18634935493649096,-0.7158368895449103,-0.8296157106286782
-0.5193362648805929,-0.793692976348205,-0.020144228089838845
0.5106037015977929,-2.165297206630125,-0.3545375595274275
-0.5858332223793407,1.1115952820215547,0.24942090252781368
-0.6452464922378089,0.9621037363908218,-0.1898851692540324
0.7983836475295059,0.39723654645147355,-0.26405801495954173
-1.4379355747778821,1.7235763423107286,0.7500789147611657
0.05983267189400766,-0.9585548265332249,-0.8349435202648207
0.39124482875911104,2.192812758899761,-2.5418776223481045
1.2209259757604176,0.9102656155033586,1.4187180805191146
1.8145596376279685,0.7914144765076682,0.016171833334728096
0.10212160586329322,-0.4461875222330468,2.3838218306253083
-2.568612277367175,-1.1012432299374235,-0.46494525796691283
0.5788663478350303,-0.9786388709585235,2.4882400370076803
-1.1725677045910845,-0.46847401744269646,0.08472365818149727
-0.3590727091889671,1.1373288633758591,-0.3397077613441245
-0.7749451685930979,-0.1351127165951439,-0.636212025939832
-0.8143689060539434,1.608246296737562,-0.49352847345263706
-0.040029800219283165,0.2506599646882386,-0.29175904650589846
1.3852779744539516,-0.03911477051166046,-1.399164886438031
-0.8232308009529454,-0.3557444933627709,0.8539844593719106
-0.15748244912511955,0.9211394197653846,1.041593563901193
-1.093622140812224,-0.016124194059248476,-0.3445956263018863
0.9907687036392672,-0.5454869844453949,-1.2346132758108659
-0.11441785440699388,0.4108981032896517,-0.7880222739486555
-0.5933874278529617,-0.0867664647136216,-0.6157655572011549
0.2150346086016031,-0.5925693602206756,-0.5246739358623947
-0.014130742985970494,0.8707514756881358,0.8301186004507635
0.5613210462831383,-1.103267058171234,-0.33197049638200526
0.7271195809177893,1.0635258800663825,-0.6491267104579597
1.3680471874007103,-0.3600531736382422,0.6301819634566784
0.026253438481714242,1.585267877924745,-0.3124024122241626
-1.3326688606538801,-1.0319111530719858,-1.5843168755531414
-1.0567645156239813,-2.207683640358082,-0.5125286445154366
0.5094382989625778,-1.3523141458997892,-0.9659107761990864
-0.7644983883076666,1.8678189261811593,0.6591689556614847
0.15942554884526633,1.0430633475393196,0.7888107623825695
-0.6427219680051632,-2.0968961823399934,0.7976185473682283
0.16336584599413953,0.3022048229744967,0.2980560783666328
-0.8138651302689548,1.775879997039712,-0.26444200012498087
2.922776654361401,1.832775992183104,-0.5352370817919251
-0.08897369854600934,2.3437669171858584,-0.670608104459515
0.9505850194574911,0.2187495957880755,0.8402560597787383
0.32221640359694326,-0.018068078207995275,-0.8571118443303978
-0.43955895428833613,-1.5840511777972288,1.875638378199655
0.5630380652871663,-2.5456090243167937,-0.16841724564873747
-0.4556433710203983,-0.14473663188220948,-1.8566676811398508
1.0139159802088629,-0.16095203160843385,0.37066596971502574
0.3055905905979978,0.6260128618653362,0.8823333556640699
0.5146789072085693,-0.8957918012118955,0.8204589556752455
0.14985583607953465,0.44372735566522326,0.3994218901782004
0.2272435391607262,-1.303113026578885,-1.3856464406975524
-0.22672672208201983,-0.3220681630117972,-0.15691215251601184
0.7809896691546222,0.8282261133867829,1.2739572246545803
1.0599036902988055,-1.5241802610313782,-0.8607915856194565
0.04661984658531165,-0.32908749395184966,-0.8258947983149793
-0.09569331012879956,1.8198964962402986,-0.09763733915881584
0.7855415225889537,-0.09323067383480155,-0.9947968985171045
0.5301953778710128,-0.851783648577662,-0.11365910151028988
0.3209318928285871,-2.2088719650233113,-0.23498981647986633
