-2.083789237027353081e-02,9.791621076297264414e-01,-2.083789237027353081e-02
-2.813341361316473721e-03,9.971866586386834985e-01,-2.813341361316473721e-03
-1.068098047834227099e-01,8.931901952165772762e-01,-1.068098047834227099e-01
8.201354042024944224e-02,1.082013540420249331e+00,8.201354042024944224e-02
-8.967177925974316455e-02,9.103282207402568771e-01,-8.967177925974316455e-02
-4.208736828281020581e-02,9.579126317171897664e-01,-4.208736828281020581e-02
2.514407085790214269e-02,1.025144070857902046e+00,2.514407085790214269e-02
-6.226440433036158073e-02,9.377355956696383776e-01,-6.226440433036158073e-02
-5.289761094311695028e-02,9.471023890568830428e-01,-5.289761094311695028e-02
-4.545038074634247249e-02,9.545496192536575553e-01,-4.545038074634247249e-02
2.757270222732121842e-02,1.027572702227321111e+00,2.757270222732121842e-02
1.146104006407478865e-01,1.114610400640747789e+00,1.146104006407478865e-01
2.076969649920172925e-03,1.002076969649920102e+00,2.076969649920172925e-03
-5.589627225567583846e-02,9.441037277443241615e-01,-5.589627225567583846e-02
2.695291602903944483e-02,1.026952916029039375e+00,2.695291602903944483e-02
-2.980798499032335028e-02,9.701920150096766671e-01,-2.980798499032335028e-02
-9.565248260575738440e-04,9.990434751739424302e-01,-9.565248260575738440e-04
5.875006097501455499e-02,1.058750060975014451e+00,5.875006097501455499e-02
-3.739354746469312346e-02,9.626064525353068557e-01,-3.739354746469312346e-02
4.512625486662562172e-04,1.000451262548666342e+00,4.512625486662562172e-04
-4.390539466201710123e-02,9.560946053379828502e-01,-4.390539466201710123e-02
-7.821708519231182488e-03,9.921782914807688591e-01,-7.821708519231182488e-03
1.282852260006478277e-02,1.012828522600064840e+00,1.282852260006478277e-02
-4.943895243848109300e-02,9.505610475615189348e-01,-4.943895243848109300e-02
-1.694109830145981710e-02,9.830589016985401551e-01,-1.694109830145981710e-02
-1.180920154263006422e-02,9.881907984573699011e-01,-1.180920154263006422e-02
-3.188275062421506295e-02,9.681172493757849162e-01,-3.188275062421506295e-02
-5.938061431926421746e-02,9.406193856807357756e-01,-5.938061431926421746e-02
-7.106086136520634033e-02,9.289391386347936042e-01,-7.106086136520634033e-02
-7.674759783847457176e-03,9.923252402161525376e-01,-7.674759783847457176e-03
-1.345284801080067622e-02,9.865471519891992891e-01,-1.345284801080067622e-02
1.115683394443302279e-01,1.111568339444330311e+00,1.115683394443302279e-01
-1.217383788260522071e-01,8.782616211739477929e-01,-1.217383788260522071e-01
5.636325240832446189e-03,1.005636325240832463e+00,5.636325240832446189e-03
1.852222683316171251e-02,1.018522226833161737e+00,1.852222683316171251e-02
6.798169313362981137e-02,1.067981693133629895e+00,6.798169313362981137e-02
2.509286033906566599e-02,1.025092860339065659e+00,2.509286033906566599e-02
-4.221068519149309695e-02,9.577893148085069308e-01,-4.221068519149309695e-02
4.880735798046740091e-07,1.000000488073579774e+00,4.880735798046740091e-07
2.711762860745145498e-02,1.027117628607451483e+00,2.711762860745145498e-02
-1.567540984967044290e-02,9.843245901503295814e-01,-1.567540984967044290e-02
3.855058690347057393e-02,1.038550586903470574e+00,3.855058690347057393e-02
-9.340453272818817487e-02,9.065954672718118390e-01,-9.340453272818817487e-02
8.655923329902340257e-02,1.086559233299023486e+00,8.655923329902340257e-02
7.338390052867065083e-02,1.073383900528670720e+00,7.338390052867065083e-02
-1.678386692619237425e-02,9.832161330738076188e-01,-1.678386692619237425e-02
3.056703897868586969e-02,1.030567038978685845e+00,3.056703897868586969e-02
2.398529593409418764e-03,1.002398529593409471e+00,2.398529593409418764e-03
-4.145676445073893934e-02,9.585432355492610190e-01,-4.145676445073893934e-02
4.385510920416570667e-03,1.004385510920416502e+00,4.385510920416570667e-03
5.001829432753475413e-02,1.050018294327534685e+00,5.001829432753475413e-02
-1.905462587576749883e-02,9.809453741242325497e-01,-1.905462587576749883e-02
-1.878347115394968236e-02,9.812165288460503731e-01,-1.878347115394968236e-02
-3.723538144699049379e-03,9.962764618553009432e-01,-3.723538144699049379e-03
2.167481650382854438e-02,1.021674816503828520e+00,2.167481650382854438e-02
6.391896151359341416e-02,1.063918961513593331e+00,6.391896151359341416e-02
-3.173396525896812065e-02,9.682660347410319002e-01,-3.173396525896812065e-02
2.541981213417159047e-02,1.025419812134171549e+00,2.541981213417159047e-02
1.080580031318410100e-02,1.010805800313184122e+00,1.080580031318410100e-02
-9.293061930617488309e-02,9.070693806938251447e-01,-9.293061930617488309e-02
-2.096582410763444398e-02,9.790341758923655213e-01,-2.096582410763444398e-02
-6.616444921837168203e-03,9.933835550781627832e-01,-6.616444921837168203e-03
-1.978511984680285298e-03,9.980214880153197576e-01,-1.978511984680285298e-03
1.630017166934903325e-02,1.016300171669348940e+00,1.630017166934903325e-02
-1.020161524364357614e-01,8.979838475635641970e-01,-1.020161524364357614e-01
2.312776157084845460e-03,1.002312776157084917e+00,2.312776157084845460e-03
-3.388377886640207837e-02,9.661162211335979633e-01,-3.388377886640207837e-02
-7.197195133693090607e-02,9.280280486630690939e-01,-7.197195133693090607e-02
2.621482150051743232e-02,1.026214821500517349e+00,2.621482150051743232e-02
3.676397880326012779e-02,1.036763978803260100e+00,3.676397880326012779e-02
-3.266251338960178552e-02,9.673374866103982006e-01,-3.266251338960178552e-02
4.212281407856700854e-02,1.042122814078566995e+00,4.212281407856700854e-02
-1.907582408825431175e-02,9.809241759117457438e-01,-1.907582408825431175e-02
3.324450457307243350e-03,1.003324450457307337e+00,3.324450457307243350e-03
-5.493694734980282546e-02,9.450630526501971884e-01,-5.493694734980282546e-02
7.922435281978382204e-02,1.079224352819783794e+00,7.922435281978382204e-02
-1.329724728191744310e-01,8.670275271808255413e-01,-1.329724728191744310e-01
-4.572631144532907088e-03,9.954273688554671207e-01,-4.572631144532907088e-03
3.475598025234957061e-02,1.034755980252349605e+00,3.475598025234957061e-02
-1.016733273061306841e-01,8.983266726938693436e-01,-1.016733273061306841e-01
-9.473463235619041314e-03,9.905265367643809604e-01,-9.473463235619041314e-03
-3.860933267647857856e-03,9.961390667323521964e-01,-3.860933267647857856e-03
4.123515027184908310e-02,1.041235150271849097e+00,4.123515027184908310e-02
6.241064602985170462e-02,1.062410646029851691e+00,6.241064602985170462e-02
-2.019461346689697609e-02,9.798053865331030066e-01,-2.019461346689697609e-02
-6.922593332679324862e-02,9.307740666732067236e-01,-6.922593332679324862e-02
6.836177119635622468e-02,1.068361771196356225e+00,6.836177119635622468e-02
6.089428165281451921e-02,1.060894281652814630e+00,6.089428165281451921e-02
-2.310026740766902426e-02,9.768997325923309827e-01,-2.310026740766902426e-02
1.754442470438731527e-02,1.017544424704387218e+00,1.754442470438731527e-02
1.909331170633484995e-02,1.019093311706334770e+00,1.909331170633484995e-02
2.831377207212280867e-02,1.028313772072122712e+00,2.831377207212280867e-02
1.021039894570559964e-02,1.010210398945705634e+00,1.021039894570559964e-02
7.033481208306852084e-02,1.070334812083068465e+00,7.033481208306852084e-02
-8.689797521922840162e-02,9.131020247807716261e-01,-8.689797521922840162e-02
5.204119766953644449e-02,1.052041197669536521e+00,5.204119766953644449e-02
1.902359851075002481e-02,1.019023598510750084e+00,1.902359851075002481e-02
-1.085676343724396864e-02,9.891432365627560452e-01,-1.085676343724396864e-02
5.867657492474767644e-02,1.058676574924747760e+00,5.867657492474767644e-02
-1.171801595499981086e-01,8.828198404500018359e-01,-1.171801595499981086e-01
6.310120016517935249e-02,1.053050948908897944e+00,9.507768447214207108e-02
2.432902800832043369e-02,1.014278776752038924e+00,5.630551231528316269e-02
-5.163153805570842858e-02,9.383182106880101347e-01,-1.965505374874570305e-02
2.667975336097525366e-02,1.016629502104693827e+00,5.865623766793798266e-02
-1.017919631192507751e-02,9.797705524317934511e-01,2.179728799503764802e-02
1.342898690313681642e-01,1.124239617775086852e+00,1.662663533383308967e-01
9.679176177138194836e-02,1.086741510515100595e+00,1.287682460783446947e-01
2.705961924889618495e-02,1.017009367992614655e+00,5.903610355585890701e-02
-3.093756644319316240e-02,9.590121823005254287e-01,1.038917863769563132e-03
-2.414560410080967418e-02,9.658041446429088683e-01,7.830880206153051359e-03
-1.122735579094859965e-02,9.787223929527699706e-01,2.074912851601412589e-02
-2.298659968374914750e-02,9.669631490599693846e-01,8.989884623213578035e-03
-4.008717777538439025e-02,9.498625709683341523e-01,-8.110693468421664720e-03
-2.452348814533156923e-02,9.654262605983869872e-01,7.452996161631156302e-03
-8.783848984396186443e-03,9.811658997593223352e-01,2.319263532256653909e-02
-2.081906905848863662e-02,9.691306796852299232e-01,1.115741524847408891e-02
-2.990437186867873215e-02,9.600453768750398797e-01,2.072112438283993385e-03
-4.141947059805025505e-02,9.485302781456683707e-01,-9.442986291087529516e-03
1.325470374221237035e-01,1.122496786165842364e+00,1.645235217290864360e-01
-6.863353676185358909e-02,9.213162119818649742e-01,-3.665705245489085662e-02
-4.604561089796262163e-02,9.439041378457559972e-01,-1.406912659099989610e-02
2.664491067712101632e-02,1.016594659420839486e+00,5.862139498408373839e-02
-1.115387787568549241e-02,9.787958708680331021e-01,2.082260643127723312e-02
2.621636102143473993e-02,1.016166109765153314e+00,5.819284532839746893e-02
4.498412537989147225e-02,1.034933874123610043e+00,7.696060968685419779e-02
6.815580879438171147e-02,1.058105557538100205e+00,1.001322931013444439e-01
4.262336808888473466e-02,1.032573116832603333e+00,7.459985239584746020e-02
-4.466292352778884062e-02,9.452868252159297713e-01,-1.268643922082611508e-02
6.048228969622310852e-02,1.050432038439941707e+00,9.245877400318583406e-02
-8.322076078564707990e-02,9.067289879580715528e-01,-5.124427647868434743e-02
-6.959392233653301577e-04,9.892538095203532444e-01,3.128054508359739971e-02
-1.988358406794722352e-02,9.700661646757713363e-01,1.209290023901550201e-02
-4.801482618838089772e-02,9.419349225553377281e-01,-1.603834188141817219e-02
3.460845166452465593e-02,1.024558200408243192e+00,6.658493597148737453e-02
-4.137703060838364248e-03,9.858120456828801670e-01,2.783878124612436389e-02
5.601786209660256782e-02,1.045967610840321083e+00,8.799434640356529336e-02
-6.909814826299284785e-02,9.208516004807256738e-01,-3.712166395603011537e-02
4.734072022024469334e-02,1.037290468963963264e+00,7.931720452720741887e-02
2.992213304648174560e-02,1.019871881790200385e+00,6.189861735344447113e-02
1.135033439346601683e-02,1.001300083137184549e+00,4.332681870042874583e-02
-6.591540192928602160e-02,9.240343468144325279e-01,-3.393891762232328912e-02
-7.563580290350500022e-03,9.823861684533681249e-01,2.441290401661222464e-02
-7.230860493508012299e-02,9.176411438086384820e-01,-4.033212062811739052e-02
-9.910747115910677196e-02,8.908422775846117636e-01,-6.713098685214403949e-02
1.690123956837106811e-01,1.158962144427429175e+00,2.009888799906734136e-01
5.356819163015436730e-02,1.043517940373873021e+00,8.554467593711709283e-02
9.465476824805489631e-02,1.084604516991773515e+00,1.266312525550176149e-01
-1.642554029735154159e-02,9.735242084463670009e-01,1.555094400961118395e-02
3.983502460871223699e-02,1.029784773352430793e+00,7.181150891567496253e-02
3.989593924198717861e-02,1.029845687985705638e+00,7.187242354894990415e-02
3.510091631150068919e-02,1.025050665055219357e+00,6.707740061846341473e-02
5.208100163864172460e-03,9.951578489075827427e-01,3.718458447082689800e-02
-6.387252281561010998e-03,9.835624964621575428e-01,2.558923202540171540e-02
-9.845548750513183345e-02,8.914942612385867715e-01,-6.647900319816910097e-02
3.553232994847357190e-02,1.025482078692192101e+00,6.750881425543629744e-02
2.619997065028434324e-02,1.016149719394003004e+00,5.817645495724706878e-02
6.091946230068279872e-02,1.050869211044401341e+00,9.289594660764552425e-02
-8.686978815035592549e-03,9.812627699286829985e-01,2.328950549192713299e-02
9.211573505175241205e-02,1.082065483795471073e+00,1.240922193587151445e-01
-1.734991818149158455e-02,9.725998305622269857e-01,1.462656612547114099e-02
-5.774623528915221599e-02,9.322035134545663126e-01,-2.576975098218949045e-02
5.193330919184791644e-02,1.041883057935566459e+00,8.390979349881064198e-02
-1.839218734977089015e-02,9.715575613939476662e-01,1.358429695719183539e-02
-5.771088972750203910e-02,9.322388590162165034e-01,-2.573440542053931357e-02
1.126630794743293043e-02,1.001216056691151435e+00,4.324279225439565943e-02
4.285023278076832004e-02,1.032799981524486821e+00,7.482671708773104557e-02
1.709710707022532236e-02,1.007046855813943820e+00,4.907359137718804443e-02
2.989640807437756592e-02,1.019846156818096095e+00,6.187289238134029146e-02
2.104597568184007617e-01,1.200409505562119339e+00,2.424362411253634941e-01
4.608116949373628618e-02,1.036030918237454745e+00,7.805765380069901171e-02
8.161314144398851278e-02,1.071562890187707007e+00,1.135896257509512453e-01
-9.426716306149156288e-02,8.956825856822270282e-01,-6.229067875452883041e-02
2.327780145018273905e-02,1.013227550193901205e+00,5.525428575714546459e-02
4.372922729837565303e-02,1.033678976042094133e+00,7.570571160533837163e-02
-1.319882895249222324e-02,9.767509197912263019e-01,1.877765535447050230e-02
-3.877384825512903560e-02,9.511759004885895763e-01,-6.797363948166310066e-03
2.485113356247613953e-02,1.014800882306194696e+00,5.682761786943886506e-02
-1.070574615465584925e-02,9.792440025890627453e-01,2.127073815230687628e-02
-2.466265351598964650e-02,9.652870952277289307e-01,7.313830790973079032e-03
6.250015401403982707e-02,1.052449902757758293e+00,9.447663832100255954e-02
7.180343404517679218e-02,1.061753182788895300e+00,1.037799183521395247e-01
2.015659243704565409e-02,1.010106341180764256e+00,5.213307674400838310e-02
-1.768626710766480967e-02,9.722634816360538057e-01,1.429021719929791587e-02
3.074366150141313522e-02,1.020693410245131716e+00,6.272014580837585729e-02
4.649804715881040301e-02,1.036447795902528890e+00,7.847453146577312855e-02
3.655622399199671968e-02,1.026505972735715311e+00,6.853270829895943828e-02
-6.764309185469874475e-02,9.223066568890198047e-01,-3.566660754773601227e-02
-1.187576323967068706e-02,9.780739855040478936e-01,2.010072106729203847e-02
2.298179221783093126e-02,1.012931540961549581e+00,5.495827652479365333e-02
3.613614635153734878e-02,1.026085895095255829e+00,6.811263065850006737e-02
5.306422287030210933e-02,1.043013971614020763e+00,8.504070717726483486e-02
4.294364298647918715e-02,1.032893391730197674e+00,7.492012729344191269e-02
-5.169079852339021619e-02,9.382589502203283471e-01,-1.971431421642749066e-02
-3.034591875004863382e-02,9.596038299936698879e-01,1.630565556914091718e-03
-5.604633262664772408e-02,9.339034161170708392e-01,-2.406984831968499855e-02
9.524895770712699106e-02,1.085198706450845485e+00,1.272254420140897235e-01
1.404561597371802029e-02,1.003995364717436667e+00,4.602210028068074582e-02
3.268333933603131264e-02,1.022633088079749841e+00,6.465982364299403817e-02
5.667657892452177687e-02,1.046626327668240375e+00,8.865306323148450240e-02
-1.142499610689461098e-02,9.785247526368239246e-01,2.055148820006811455e-02
-4.749989595077601379e-02,9.323996015366611267e-01,1.770309023992874820e-02
-1.127587228648207519e-02,9.686236252009550185e-01,5.392711390422268852e-02
2.642891697416318783e-03,9.825423891848534819e-01,6.784587788812107556e-02
8.512209701911030435e-02,1.065021594506547542e+00,1.503250832098150802e-01
5.353016113352866007e-02,1.033429658620965697e+00,1.187331473242334290e-01
-4.430427748584066933e-02,9.355952200015964504e-01,2.089870870486409266e-02
4.326132192606291227e-02,1.023160819413500011e+00,1.084643081167676743e-01
4.679448464332900542e-02,1.026693982130766125e+00,1.119974708340337743e-01
-4.301803594026050448e-02,9.368814615471766638e-01,2.218495025044425750e-02
4.624410060332182631e-03,9.845239075477693058e-01,6.982739625103694114e-02
-8.246994743329241762e-02,8.974295500541447090e-01,-1.726696124258765563e-02
2.657465445622741312e-02,1.006474151943664630e+00,9.177764064693218204e-02
-5.734409258857276967e-03,9.741650882285798341e-01,5.946857693184748328e-02
-5.744985387699581836e-02,9.224496436104413499e-01,7.753132313708943624e-03
-2.485829862286323411e-02,9.550411988645739481e-01,4.034468756784152788e-02
2.204781116992572676e-02,1.001947308657362923e+00,8.725079736063048874e-02
-1.759722072187970554e-02,9.623022767655574627e-01,4.760576546882505644e-02
2.502659191528932431e-02,1.004926089402726541e+00,9.022957810599409323e-02
3.768343603649135926e-02,1.017582933523928590e+00,1.028864222271961282e-01
-3.197189936829343548e-02,9.479275981191437328e-01,3.323108682241132650e-02
-5.563282226650780732e-03,9.743362152607863980e-01,5.963970396405398472e-02
1.172841557118332739e-01,1.097183653199270470e+00,1.824871419025380359e-01
1.610553033519784155e-02,9.960050278226350029e-01,8.130851652590259659e-02
-3.229118634081326600e-02,9.476083111466239162e-01,3.291179984989149598e-02
1.307337370642701162e-02,9.929728711938641261e-01,7.827635989713177533e-02
-5.687919273714474311e-02,9.230203047502923974e-01,8.323793453560018873e-03
6.668755505294882147e-02,1.046587052540385976e+00,1.318905412436535973e-01
2.856549339364341383e-02,1.008464990881080547e+00,9.376847958434818275e-02
6.434057145738623917e-02,1.044240068944823463e+00,1.295435576480910012e-01
5.515922102831091051e-02,1.035058718515748044e+00,1.203622072190156655e-01
2.956507374681951322e-02,1.009464571234256702e+00,9.476805993752426827e-02
5.882572186770966549e-02,1.038725219355146834e+00,1.240287080584144275e-01
1.962893358667031074e-02,9.995284310741074929e-01,8.483191977737507272e-02
-2.306019933343103623e-02,9.568392981540061459e-01,4.214278685727372575e-02
